0.5128 2.3077 0.0001
0.5128 2.5641 0.0001
0.5128 2.8205 0.0001
0.5128 3.0769 0.0001
0.5128 3.3333 0.0001
0.5128 3.5897 0.0001
0.5128 3.8462 0.0002
0.5128 4.1026 0.0002
0.5128 4.3590 0.0002
0.5128 4.6154 0.0002
0.5128 4.8718 0.0002
0.5128 5.1282 0.0002
0.5128 5.3846 0.0002
0.5128 5.6410 0.0002
0.5128 5.8974 0.0002
0.5128 6.1538 0.0002
0.5128 6.4103 0.0001
0.5128 6.6667 0.0001
0.5128 6.9231 0.0001
0.5128 7.1795 0.0001
0.5128 7.4359 0.0001
0.5128 7.6923 0.0001
0.5128 7.9487 0.0001
0.5128 8.2051 0.0001
0.5128 8.4615 0.0000
0.5128 8.7179 0.0000
0.5128 8.9744 0.0000
0.5128 9.2308 0.0000
0.5128 9.4872 0.0000
0.5128 9.7436 0.0000
0.5128 10.0000 0.0000
0.7692 0.0000 0.0000
0.7692 0.2564 0.0000
0.7692 0.5128 0.0000
0.7692 0.7692 0.0000
0.7692 1.0256 0.0000
0.7692 1.2821 0.0001
0.7692 1.5385 0.0001
0.7692 1.7949 0.0001
0.7692 2.0513 0.0001
0.7692 2.3077 0.0001
0.7692 2.5641 0.0001
0.7692 2.8205 0.0002
0.7692 3.0769 0.0002
0.7692 3.3333 0.0002
0.7692 3.5897 0.0002
0.7692 3.8462 0.0003
0.7692 4.1026 0.0003
0.7692 4.3590 0.0003
0.7692 4.6154 0.0003
0.7692 4.8718 0.0003
0.7692 5.1282 0.0003
0.7692 5.3846 0.0003
0.7692 5.6410 0.0003
0.7692 5.8974 0.0003
0.7692 6.1538 0.0003
0.7692 6.4103 0.0002
0.7692 6.6667 0.0002
0.7692 6.9231 0.0002
0.7692 7.1795 0.0002
0.7692 7.4359 0.0001
0.7692 7.6923 0.0001
0.7692 7.9487 0.0001
0.7692 8.2051 0.0001
0.7692 8.4615 0.0001
0.7692 8.7179 0.0001
0.7692 8.9744 0.0000
0.7692 9.2308 0.0000
0.7692 9.4872 0.0000
0.7692 9.7436 0.0000
0.7692 10.0000 0.0000
1.0256 0.0000 0.0000
1.0256 0.2564 0.0000
1.0256 0.5128 0.0000
1.0256 0.7692 0.0001
1.0256 1.0256 0.0001
1.0256 1.2821 0.0001
1.0256 1.5385 0.0001
1.0256 1.7949 0.0001
1.0256 2.0513 0.0002
1.0256 2.3077 0.0002
1.0256 2.5641 0.0002
1.0256 2.8205 0.0003
1.0256 3.0769 0.0003
1.0256 3.3333 0.0003
1.0256 3.5897 0.0004
1.0256 3.8462 0.0004
1.0256 4.1026 0.0004
1.0256 4.3590 0.0005
1.0256 4.6154 0.0005
1.0256 4.8718 0.0005
1.0256 5.1282 0.0005
1.0256 5.3846 0.0005
1.0256 5.6410 0.0005
1.0256 5.8974 0.0004
1.0256 6.1538 0.0004
1.0256 6.4103 0.0004
1.0256 6.6667 0.0003
1.0256 6.9231 0.0003
1.0256 7.1795 0.0003
1.0256 7.4359 0.0002
1.0256 7.6923 0.0002
1.0256 7.9487 0.0002
1.0256 8.2051 0.0001
1.0256 8.4615 0.0001
1.0256 8.7179 0.0001
1.0256 8.9744 0.0001
1.0256 9.2308 0.0001
1.0256 9.4872 0.0000
1.0256 9.7436 0.0000
1.0256 10.0000 0.0000
1.2821 0.0000 0.0000
1.2821 0.2564 0.0001
1.2821 0.5128 0.0001
1.2821 0.7692 0.0001
1.2821 1.0256 0.0001
1.2821 1.2821 0.0001
1.2821 1.5385 0.0002
1.2821 1.7949 0.0002
1.2821 2.0513 0.0003
1.2821 2.3077 0.0003
1.2821 2.5641 0.0004
1.2821 2.8205 0.0004
1.2821 3.0769 0.0005
1.2821 3.3333 0.0006
1.2821 3.5897 0.0006
1.2821 3.8462 0.0007
1.2821 4.1026 0.0007
1.2821 4.3590 0.0007
1.2821 4.6154 0.0008
1.2821 4.8718 0.0008
1.2821 5.1282 0.0008
1.2821 5.3846 0.0008
1.2821 5.6410 0.0007
1.2821 5.8974 0.0007
1.2821 6.1538 0.0007
1.2821 6.4103 0.0006
1.2821 6.6667 0.0006
1.2821 6.9231 0.0005
1.2821 7.1795 0.0004
1.2821 7.4359 0.0004
1.2821 7.6923 0.0003
1.2821 7.9487 0.0003
1.2821 8.2051 0.0002
1.2821 8.4615 0.0002
1.2821 8.7179 0.0001
1.2821 8.9744 0.0001
1.2821 9.2308 0.0001
1.2821 9.4872 0.0001
1.2821 9.7436 0.0001
1.2821 10.0000 0.0000
1.5385 0.0000 0.0001
1.5385 0.2564 0.0001
1.5385 0.5128 0.0001
1.5385 0.7692 0.0001
1.5385 1.0256 0.0002
1.5385 1.2821 0.0002
1.5385 1.5385 0.0003
1.5385 1.7949 0.0004
1.5385 2.0513 0.0004
1.5385 2.3077 0.0005
1.5385 2.5641 0.0006
1.5385 2.8205 0.0007
1.5385 3.0769 0.0008
1.5385 3.3333 0.0009
1.5385 3.5897 0.0010
1.5385 3.8462 0.0011
1.5385 4.1026 0.0011
1.5385 4.3590 0.0012
1.5385 4.6154 0.0012
1.5385 4.8718 0.0013
1.5385 5.1282 0.0013
1.5385 5.3846 0.0012
1.5385 5.6410 0.0012
1.5385 5.8974 0.0011
1.5385 6.1538 0.0011
1.5385 6.4103 0.0010
1.5385 6.6667 0.0009
1.5385 6.9231 0.0008
1.5385 7.1795 0.0007
1.5385 7.4359 0.0006
1.5385 7.6923 0.0005
1.5385 7.9487 0.0004
1.5385 8.2051 0.0004
1.5385 8.4615 0.0003
1.5385 8.7179 0.0002
1.5385 8.9744 0.0002
1.5385 9.2308 0.0001
1.5385 9.4872 0.0001
1.5385 9.7436 0.0001
1.5385 10.0000 0.0001
1.7949 0.0000 0.0001
1.7949 0.2564 0.0001
1.7949 0.5128 0.0002
1.7949 0.7692 0.0002
1.7949 1.0256 0.0003
1.7949 1.2821 0.0004
1.7949 1.5385 0.0005
1.7949 1.7949 0.0006
1.7949 2.0513 0.0007
1.7949 2.3077 0.0008
1.7949 2.5641 0.0010
1.7949 2.8205 0.0011
1.7949 3.0769 0.0013
1.7949 3.3333 0.0014
1.7949 3.5897 0.0016
1.7949 3.8462 0.0017
1.7949 4.1026 0.0018
1.7949 4.3590 0.0019
1.7949 4.6154 0.0019
1.7949 4.8718 0.0020
1.7949 5.1282 0.0020
1.7949 5.3846 0.0019
1.7949 5.6410 0.0019
1.7949 5.8974 0.0018
1.7949 6.1538 0.0017
1.7949 6.4103 0.0016
1.7949 6.6667 0.0014
1.7949 6.9231 0.0013
1.7949 7.1795 0.0011
1.7949 7.4359 0.0010
1.7949 7.6923 0.0008
1.7949 7.9487 0.0007
1.7949 8.2051 0.0006
1.7949 8.4615 0.0005
1.7949 8.7179 0.0004
1.7949 8.9744 0.0003
1.7949 9.2308 0.0002
1.7949 9.4872 0.0002
1.7949 9.7436 0.0001
1.7949 10.0000 0.0001
2.0513 0.0000 0.0002
2.0513 0.2564 0.0002
2.0513 0.5128 0.0003
2.0513 0.7692 0.0004
2.0513 1.0256 0.0005
2.0513 1.2821 0.0006
2.0513 1.5385 0.0007
2.0513 1.7949 0.0009
2.0513 2.0513 0.0011
2.0513 2.3077 0.0013
2.0513 2.5641 0.0015
2.0513 2.8205 0.0017
2.0513 3.0769 0.0020
2.0513 3.3333 0.0022
2.0513 3.5897 0.0024
2.0513 3.8462 0.0026
2.0513 4.1026 0.0028
2.0513 4.3590 0.0029
2.0513 4.6154 0.0030
2.0513 4.8718 0.0030
2.0513 5.1282 0.0030
2.0513 5.3846 0.0030
2.0513 5.6410 0.0029
2.0513 5.8974 0.0028
2.0513 6.1538 0.0026
2.0513 6.4103 0.0024
2.0513 6.6667 0.0022
2.0513 6.9231 0.0020
2.0513 7.1795 0.0017
2.0513 7.4359 0.0015
2.0513 7.6923 0.0013
2.0513 7.9487 0.0011
2.0513 8.2051 0.0009
2.0513 8.4615 0.0007
2.0513 8.7179 0.0006
2.0513 8.9744 0.0005
2.0513 9.2308 0.0004
2.0513 9.4872 0.0003
2.0513 9.7436 0.0002
2.0513 10.0000 0.0002
2.3077 0.0000 0.0002
2.3077 0.2564 0.0003
2.3077 0.5128 0.0004
2.3077 0.7692 0.0005
2.3077 1.0256 0.0007
2.3077 1.2821 0.0009
2.3077 1.5385 0.0011
2.3077 1.7949 0.0014
2.3077 2.0513 0.0016
2.3077 2.3077 0.0019
2.3077 2.5641 0.0023
2.3077 2.8205 0.0026
2.3077 3.0769 0.0030
2.3077 3.3333 0.0033
2.3077 3.5897 0.0036
2.3077 3.8462 0.0039
2.3077 4.1026 0.0042
2.3077 4.3590 0.0044
2.3077 4.6154 0.0046
2.3077 4.8718 0.0046
2.3077 5.1282 0.0046
2.3077 5.3846 0.0046
2.3077 5.6410 0.0044
2.3077 5.8974 0.0042
2.3077 6.1538 0.0039
2.3077 6.4103 0.0036
2.3077 6.6667 0.0033
2.3077 6.9231 0.0030
2.3077 7.1795 0.0026
2.3077 7.4359 0.0023
2.3077 7.6923 0.0019
2.3077 7.9487 0.0016
2.3077 8.2051 0.0014
2.3077 8.4615 0.0011
2.3077 8.7179 0.0009
2.3077 8.9744 0.0007
2.3077 9.2308 0.0005
2.3077 9.4872 0.0004
2.3077 9.7436 0.0003
2.3077 10.0000 0.0002
2.5641 0.0000 0.0003
2.5641 0.2564 0.0005
2.5641 0.5128 0.0006
2.5641 0.7692 0.0008
2.5641 1.0256 0.0010
2.5641 1.2821 0.0013
2.5641 1.5385 0.0016
2.5641 1.7949 0.0020
2.5641 2.0513 0.0024
2.5641 2.3077 0.0029
2.5641 2.5641 0.0034
2.5641 2.8205 0.0039
2.5641 3.0769 0.0045
2.5641 3.3333 0.0050
2.5641 3.5897 0.0055
2.5641 3.8462 0.0059
2.5641 4.1026 0.0063
2.5641 4.3590 0.0066
2.5641 4.6154 0.0068
2.5641 4.8718 0.0069
2.5641 5.1282 0.0069
2.5641 5.3846 0.0068
2.5641 5.6410 0.0066
2.5641 5.8974 0.0063
2.5641 6.1538 0.0059
2.5641 6.4103 0.0055
2.5641 6.6667 0.0050
2.5641 6.9231 0.0045
2.5641 7.1795 0.0039
2.5641 7.4359 0.0034
2.5641 7.6923 0.0029
2.5641 7.9487 0.0024
2.5641 8.2051 0.0020
2.5641 8.4615 0.0016
2.5641 8.7179 0.0013
2.5641 8.9744 0.0010
2.5641 9.2308 0.0008
2.5641 9.4872 0.0006
2.5641 9.7436 0.0005
2.5641 10.0000 0.0003
2.8205 0.0000 0.0005
2.8205 0.2564 0.0007
2.8205 0.5128 0.0009
2.8205 0.7692 0.0012
2.8205 1.0256 0.0015
2.8205 1.2821 0.0019
2.8205 1.5385 0.0024
2.8205 1.7949 0.0030
2.8205 2.0513 0.0036
2.8205 2.3077 0.0043
2.8205 2.5641 0.0050
2.8205 2.8205 0.0058
2.8205 3.0769 0.0066
2.8205 3.3333 0.0073
2.8205 3.5897 0.0081
2.8205 3.8462 0.0087
2.8205 4.1026 0.0093
2.8205 4.3590 0.0097
2.8205 4.6154 0.0101
2.8205 4.8718 0.0102
2.8205 5.1282 0.0102
2.8205 5.3846 0.0101
2.8205 5.6410 0.0097
2.8205 5.8974 0.0093
2.8205 6.1538 0.0087
2.8205 6.4103 0.0081
2.8205 6.6667 0.0073
2.8205 6.9231 0.0066
2.8205 7.1795 0.0058
2.8205 7.4359 0.0050
2.8205 7.6923 0.0043
2.8205 7.9487 0.0036
2.8205 8.2051 0.0030
2.8205 8.4615 0.0024
2.8205 8.7179 0.0019
2.8205 8.9744 0.0015
2.8205 9.2308 0.0012
2.8205 9.4872 0.0009
2.8205 9.7436 0.0007
2.8205 10.0000 0.0005
3.0769 0.0000 0.0007
3.0769 0.2564 0.0010
3.0769 0.5128 0.0013
3.0769 0.7692 0.0017
3.0769 1.0256 0.0022
3.0769 1.2821 0.0028
3.0769 1.5385 0.0035
3.0769 1.7949 0.0043
3.0769 2.0513 0.0052
3.0769 2.3077 0.0062
3.0769 2.5641 0.0073
3.0769 2.8205 0.0084
3.0769 3.0769 0.0095
3.0769 3.3333 0.0106
3.0769 3.5897 0.0117
3.0769 3.8462 0.0127
3.0769 4.1026 0.0135
3.0769 4.3590 0.0141
3.0769 4.6154 0.0146
3.0769 4.8718 0.0148
3.0769 5.1282 0.0148
3.0769 5.3846 0.0146
3.0769 5.6410 0.0141
3.0769 5.8974 0.0135
3.0769 6.1538 0.0127
3.0769 6.4103 0.0117
3.0769 6.6667 0.0106
3.0769 6.9231 0.0095
3.0769 7.1795 0.0084
3.0769 7.4359 0.0073
3.0769 7.6923 0.0062
3.0769 7.9487 0.0052
3.0769 8.2051 0.0043
3.0769 8.4615 0.0035
3.0769 8.7179 0.0028
3.0769 8.9744 0.0022
3.0769 9.2308 0.0017
3.0769 9.4872 0.0013
3.0769 9.7436 0.0010
3.0769 10.0000 0.0007
3.3333 0.0000 0.0011
3.3333 0.2564 0.0014
3.3333 0.5128 0.0019
3.3333 0.7692 0.0025
3.3333 1.0256 0.0032
3.3333 1.2821 0.0040
3.3333 1.5385 0.0050
3.3333 1.7949 0.0062
3.3333 2.0513 0.0075
3.3333 2.3077 0.0089
3.3333 2.5641 0.0104
3.3333 2.8205 0.0120
3.3333 3.0769 0.0136
3.3333 3.3333 0.0152
3.3333 3.5897 0.0167
3.3333 3.8462 0.0181
3.3333 4.1026 0.0193
3.3333 4.3590 0.0202
3.3333 4.6154 0.0208
3.3333 4.8718 0.0212
3.3333 5.1282 0.0212
3.3333 5.3846 0.0208
3.3333 5.6410 0.0202
3.3333 5.8974 0.0193
3.3333 6.1538 0.0181
3.3333 6.4103 0.0167
3.3333 6.6667 0.0152
3.3333 6.9231 0.0136
3.3333 7.1795 0.0120
3.3333 7.4359 0.0104
3.3333 7.6923 0.0089
3.3333 7.9487 0.0075
3.3333 8.2051 0.0062
3.3333 8.4615 0.0050
3.3333 8.7179 0.0040
3.3333 8.9744 0.0032
3.3333 9.2308 0.0025
3.3333 9.4872 0.0019
3.3333 9.7436 0.0014
3.3333 10.0000 0.0011
3.5897 0.0000 0.0015
3.5897 0.2564 0.0020
3.5897 0.5128 0.0027
3.5897 0.7692 0.0035
3.5897 1.0256 0.0045
3.5897 1.2821 0.0057
3.5897 1.5385 0.0071
3.5897 1.7949 0.0087
3.5897 2.0513 0.0105
3.5897 2.3077 0.0125
3.5897 2.5641 0.0146
3.5897 2.8205 0.0169
3.5897 3.0769 0.0191
3.5897 3.3333 0.0214
3.5897 3.5897 0.0235
3.5897 3.8462 0.0254
3.5897 4.1026 0.0271
3.5897 4.3590 0.0284
3.5897 4.6154 0.0293
3.5897 4.8718 0.0298
3.5897 5.1282 0.0298
3.5897 5.3846 0.0293
3.5897 5.6410 0.0284
3.5897 5.8974 0.0271
3.5897 6.1538 0.0254
3.5897 6.4103 0.0235
3.5897 6.6667 0.0214
3.5897 6.9231 0.0191
3.5897 7.1795 0.0169
3.5897 7.4359 0.0146
3.5897 7.6923 0.0125
3.5897 7.9487 0.0105
3.5897 8.2051 0.0087
3.5897 8.4615 0.0071
3.5897 8.7179 0.0057
3.5897 8.9744 0.0045
3.5897 9.2308 0.0035
3.5897 9.4872 0.0027
3.5897 9.7436 0.0020
3.5897 10.0000 0.0015
3.8462 0.0000 0.0021
3.8462 0.2564 0.0028
3.8462 0.5128 0.0037
3.8462 0.7692 0.0048
3.8462 1.0256 0.0062
3.8462 1.2821 0.0079
3.8462 1.5385 0.0098
3.8462 1.7949 0.0120
3.8462 2.0513 0.0145
3.8462 2.3077 0.0173
3.8462 2.5641 0.0203
3.8462 2.8205 0.0233
3.8462 3.0769 0.0265
3.8462 3.3333 0.0296
3.8462 3.5897 0.0325
3.8462 3.8462 0.0352
3.8462 4.1026 0.0375
3.8462 4.3590 0.0393
3.8462 4.6154 0.0406
3.8462 4.8718 0.0412
3.8462 5.1282 0.0412
3.8462 5.3846 0.0406
3.8462 5.6410 0.0393
3.8462 5.8974 0.0375
3.8462 6.1538 0.0352
3.8462 6.4103 0.0325
3.8462 6.6667 0.0296
3.8462 6.9231 0.0265
3.8462 7.1795 0.0233
3.8462 7.4359 0.0203
3.8462 7.6923 0.0173
3.8462 7.9487 0.0145
3.8462 8.2051 0.0120
3.8462 8.4615 0.0098
3.8462 8.7179 0.0079
3.8462 8.9744 0.0062
3.8462 9.2308 0.0048
3.8462 9.4872 0.0037
3.8462 9.7436 0.0028
3.8462 10.0000 0.0021
4.1026 0.0000 0.0028
4.1026 0.2564 0.0038
4.1026 0.5128 0.0050
4.1026 0.7692 0.0066
4.1026 1.0256 0.0084
4.1026 1.2821 0.0107
4.1026 1.5385 0.0134
4.1026 1.7949 0.0164
4.1026 2.0513 0.0198
4.1026 2.3077 0.0236
4.1026 2.5641 0.0276
4.1026 2.8205 0.0318
4.1026 3.0769 0.0361
4.1026 3.3333 0.0403
4.1026 3.5897 0.0443
4.1026 3.8462 0.0479
4.1026 4.1026 0.0511
4.1026 4.3590 0.0535
4.1026 4.6154 0.0552
4.1026 4.8718 0.0561
4.1026 5.1282 0.0561
4.1026 5.3846 0.0552
4.1026 5.6410 0.0535
4.1026 5.8974 0.0511
4.1026 6.1538 0.0479
4.1026 6.4103 0.0443
4.1026 6.6667 0.0403
4.1026 6.9231 0.0361
4.1026 7.1795 0.0318
4.1026 7.4359 0.0276
4.1026 7.6923 0.0236
4.1026 7.9487 0.0198
4.1026 8.2051 0.0164
4.1026 8.4615 0.0134
4.1026 8.7179 0.0107
4.1026 8.9744 0.0084
4.1026 9.2308 0.0066
4.1026 9.4872 0.0050
4.1026 9.7436 0.0038
4.1026 10.0000 0.0028
4.3590 0.0000 0.0038
4.3590 0.2564 0.0051
4.3590 0.5128 0.0067
4.3590 0.7692 0.0088
4.3590 1.0256 0.0113
4.3590 1.2821 0.0144
4.3590 1.5385 0.0179
4.3590 1.7949 0.0220
4.3590 2.0513 0.0266
4.3590 2.3077 0.0316
4.3590 2.5641 0.0370
4.3590 2.8205 0.0427
4.3590 3.0769 0.0484
4.3590 3.3333 0.0540
4.3590 3.5897 0.0594
4.3590 3.8462 0.0643
4.3590 4.1026 0.0685
4.3590 4.3590 0.0718
4.3590 4.6154 0.0741
4.3590 4.8718 0.0753
4.3590 5.1282 0.0753
4.3590 5.3846 0.0741
4.3590 5.6410 0.0718
4.3590 5.8974 0.0685
4.3590 6.1538 0.0643
4.3590 6.4103 0.0594
4.3590 6.6667 0.0540
4.3590 6.9231 0.0484
4.3590 7.1795 0.0427
4.3590 7.4359 0.0370
4.3590 7.6923 0.0316
4.3590 7.9487 0.0266
4.3590 8.2051 0.0220
4.3590 8.4615 0.0179
4.3590 8.7179 0.0144
4.3590 8.9744 0.0113
4.3590 9.2308 0.0088
4.3590 9.4872 0.0067
4.3590 9.7436 0.0051
4.3590 10.0000 0.0038
4.6154 0.0000 0.0050
4.6154 0.2564 0.0067
4.6154 0.5128 0.0089
4.6154 0.7692 0.0116
4.6154 1.0256 0.0150
4.6154 1.2821 0.0190
4.6154 1.5385 0.0236
4.6154 1.7949 0.0290
4.6154 2.0513 0.0351
4.6154 2.3077 0.0417
4.6154 2.5641 0.0488
4.6154 2.8205 0.0563
4.6154 3.0769 0.0639
4.6154 3.3333 0.0713
4.6154 3.5897 0.0784
4.6154 3.8462 0.0849
4.6154 4.1026 0.0904
4.6154 4.3590 0.0948
4.6154 4.6154 0.0978
4.6154 4.8718 0.0994
4.6154 5.1282 0.0994
4.6154 5.3846 0.0978
4.6154 5.6410 0.0948
4.6154 5.8974 0.0904
4.6154 6.1538 0.0849
4.6154 6.4103 0.0784
4.6154 6.6667 0.0713
4.6154 6.9231 0.0639
4.6154 7.1795 0.0563
4.6154 7.4359 0.0488
4.6154 7.6923 0.0417
4.6154 7.9487 0.0351
4.6154 8.2051 0.0290
4.6154 8.4615 0.0236
4.6154 8.7179 0.0190
4.6154 8.9744 0.0150
4.6154 9.2308 0.0116
4.6154 9.4872 0.0089
4.6154 9.7436 0.0067
4.6154 10.0000 0.0050
4.8718 0.0000 0.0064
4.8718 0.2564 0.0087
4.8718 0.5128 0.0115
4.8718 0.7692 0.0151
4.8718 1.0256 0.0194
4.8718 1.2821 0.0246
4.8718 1.5385 0.0307
4.8718 1.7949 0.0377
4.8718 2.0513 0.0456
4.8718 2.3077 0.0542
4.8718 2.5641 0.0635
4.8718 2.8205 0.0732
4.8718 3.0769 0.0830
4.8718 3.3333 0.0927
4.8718 3.5897 0.1019
4.8718 3.8462 0.1103
4.8718 4.1026 0.1175
4.8718 4.3590 0.1231
4.8718 4.6154 0.1271
4.8718 4.8718 0.1291
4.8718 5.1282 0.1291
4.8718 5.3846 0.1271
4.8718 5.6410 0.1231
4.8718 5.8974 0.1175
4.8718 6.1538 0.1103
4.8718 6.4103 0.1019
4.8718 6.6667 0.0927
4.8718 6.9231 0.0830
4.8718 7.1795 0.0732
4.8718 7.4359 0.0635
4.8718 7.6923 0.0542
4.8718 7.9487 0.0456
4.8718 8.2051 0.0377
4.8718 8.4615 0.0307
4.8718 8.7179 0.0246
4.8718 8.9744 0.0194
4.8718 9.2308 0.0151
4.8718 9.4872 0.0115
4.8718 9.7436 0.0087
4.8718 10.0000 0.0064
5.1282 0.0000 0.0082
5.1282 0.2564 0.0111
5.1282 0.5128 0.0148
5.1282 0.7692 0.0193
5.1282 1.0256 0.0249
5.1282 1.2821 0.0315
5.1282 1.5385 0.0393
5.1282 1.7949 0.0482
5.1282 2.0513 0.0583
5.1282 2.3077 0.0693
5.1282 2.5641 0.0812
5.1282 2.8205 0.0936
5.1282 3.0769 0.1062
5.1282 3.3333 0.1186
5.1282 3.5897 0.1303
5.1282 3.8462 0.1410
5.1282 4.1026 0.1502
5.1282 4.3590 0.1575
5.1282 4.6154 0.1626
5.1282 4.8718 0.1652
5.1282 5.1282 0.1652
5.1282 5.3846 0.1626
5.1282 5.6410 0.1575
5.1282 5.8974 0.1502
5.1282 6.1538 0.1410
5.1282 6.4103 0.1303
5.1282 6.6667 0.1186
5.1282 6.9231 0.1062
5.1282 7.1795 0.0936
5.1282 7.4359 0.0812
5.1282 7.6923 0.0693
5.1282 7.9487 0.0583
5.1282 8.2051 0.0482
5.1282 8.4615 0.0393
5.1282 8.7179 0.0315
5.1282 8.9744 0.0249
5.1282 9.2308 0.0193
5.1282 9.4872 0.0148
5.1282 9.7436 0.0111
5.1282 10.0000 0.0082
5.3846 0.0000 0.0104
5.3846 0.2564 0.0140
5.3846 0.5128 0.0186
5.3846 0.7692 0.0243
5.3846 1.0256 0.0313
5.3846 1.2821 0.0397
5.3846 1.5385 0.0495
5.3846 1.7949 0.0607
5.3846 2.0513 0.0734
5.3846 2.3077 0.0873
5.3846 2.5641 0.1022
5.3846 2.8205 0.1178
5.3846 3.0769 0.1337
5.3846 3.3333 0.1493
5.3846 3.5897 0.1641
5.3846 3.8462 0.1776
5.3846 4.1026 0.1892
5.3846 4.3590 0.1983
5.3846 4.6154 0.2047
5.3846 4.8718 0.2079
5.3846 5.1282 0.2079
5.3846 5.3846 0.2047
5.3846 5.6410 0.1983
5.3846 5.8974 0.1892
5.3846 6.1538 0.1776
5.3846 6.4103 0.1641
5.3846 6.6667 0.1493
5.3846 6.9231 0.1337
5.3846 7.1795 0.1178
5.3846 7.4359 0.1022
5.3846 7.6923 0.0873
5.3846 7.9487 0.0734
5.3846 8.2051 0.0607
5.3846 8.4615 0.0495
5.3846 8.7179 0.0397
5.3846 8.9744 0.0313
5.3846 9.2308 0.0243
5.3846 9.4872 0.0186
5.3846 9.7436 0.0140
5.3846 10.0000 0.0104
5.6410 0.0000 0.0129
5.6410 0.2564 0.0174
5.6410 0.5128 0.0230
5.6410 0.7692 0.0301
5.6410 1.0256 0.0388
5.6410 1.2821 0.0492
5.6410 1.5385 0.0613
5.6410 1.7949 0.0753
5.6410 2.0513 0.0910
5.6410 2.3077 0.1082
5.6410 2.5641 0.1267
5.6410 2.8205 0.1460
5.6410 3.0769 0.1657
5.6410 3.3333 0.1850
5.6410 3.5897 0.2034
5.6410 3.8462 0.2201
5.6410 4.1026 0.2344
5.6410 4.3590 0.2458
5.6410 4.6154 0.2537
5.6410 4.8718 0.2577
5.6410 5.1282 0.2577
5.6410 5.3846 0.2537
5.6410 5.6410 0.2458
5.6410 5.8974 0.2344
5.6410 6.1538 0.2201
5.6410 6.4103 0.2034
5.6410 6.6667 0.1850
5.6410 6.9231 0.1657
5.6410 7.1795 0.1460
5.6410 7.4359 0.1267
5.6410 7.6923 0.1082
5.6410 7.9487 0.0910
5.6410 8.2051 0.0753
5.6410 8.4615 0.0613
5.6410 8.7179 0.0492
5.6410 8.9744 0.0388
5.6410 9.2308 0.0301
5.6410 9.4872 0.0230
5.6410 9.7436 0.0174
5.6410 10.0000 0.0129
5.8974 0.0000 0.0157
5.8974 0.2564 0.0212
5.8974 0.5128 0.0281
5.8974 0.7692 0.0368
5.8974 1.0256 0.0473
5.8974 1.2821 0.0600
5.8974 1.5385 0.0748
5.8974 1.7949 0.0918
5.8974 2.0513 0.1110
5.8974 2.3077 0.1320
5.8974 2.5641 0.1546
5.8974 2.8205 0.1782
5.8974 3.0769 0.2021
